7,73.4312,299.684,43.3137,73.8621,278.115,44.2272,74.2426,255.946,44.9938,74.348,234.691,44.7392,74.4328,214.321,43.599,74.6953,193.008,42.0672,74.7278,173.614,39.4977,74.7389,154.342,36.5859,75.0819,134.754,33.0249,75.2042,116.231,28.6371,75.4536,98.183,23.7244,75.7997,80.1538,18.2832,75.6465,62.9873,11.7069,75.8739,45.2451,5.02856,75.9934,30.7467,6.86564
7,73.4231,296.793,43.7719,72.8521,275.208,45.4599,72.5627,253.103,46.6829,72.0672,230.747,47.5104,71.8264,209.568,47.1368,71.6053,187.604,46.5189,71.2027,167.694,44.8212,71.0179,148.116,42.5161,70.8416,129.598,39.386,70.8439,110.294,35.7233,70.674,92.6526,31.209,70.5202,73.5594,26.6935,70.3592,56.1401,20.8642,70.0679,38.9147,14.6259,69.9078,22.357,7.39554
7,73.4231,296.799,43.771,73.096,274.077,44.8967,73.2511,243.925,47.7531,72.9642,227.766,47.3505,72.6668,203.181,46.1887,72.6012,181.059,45.1823,72.3425,161.034,43.1543,72.0979,140.679,40.5749,71.6956,121.508,37.2572,71.324,102.863,33.4962,70.9779,83.7508,28.9618,70.3578,66.674,23.5042,70.2049,48.5504,17.5289,69.798,30.8015,11.428,69.2862,14.1022,4.31862
7,73.2992,261.854,44.4792,73.217,238.83,44.929,73.136,217.994,44.2324,73.0773,195.765,48.4407,73.2562,195.296,43.502,73.3554,174.835,41.4529,73.4318,155.46,38.2556,73.657,134.362,35.3628,73.5118,115.8,31.4484,73.6795,97.2134,26.6372,73.6522,78.6636,21.3512,73.6006,60.3623,15.595,73.391,42.7658,9.23575,73.5633,25.7408,2.95212,73.6729,10.4178,9.67604
7,73.6822,297.002,42.9557,73.8375,273.062,44.0643,73.9759,251.326,44.5994,74.5277,227.292,44.9451,74.5971,206.563,44.2307,74.8455,185.987,42.4965,75.0446,164.861,40.5001,75.387,145.093,35.4919,75.5109,125.687,33.9098,75.669,100.634,29.227,75.7082,82.9436,23.978,75.6887,64.001,18.8879,75.9285,46.8118,12.533,75.696,29.0597,5.88807,75.7542,13.6273,6.22281
7,73.4345,302.844,41.7588,73.3488,278.438,42.4209,73.2623,255.121,42.2688,73.1765,232.822,41.6547,73.0915,212.564,39.999,72.9962,190.38,38.024,72.9029,171.089,34.8583,72.8029,150.379,31.8251,72.8754,130.246,28.0385,72.9243,111.297,23.2957,73.1081,92.355,18.1433,73.1022,74.4936,12.3678,73.3278,57.3129,1.23106,73.714,36.0415,7.74453,73.9482,20.8219,12.8751
7,73.1246,287.579,42.4256,72.8067,265.935,41.8297,72.5054,243.844,40.5231,72.4456,221.626,38.6167,72.1704,200.385,36.2546,72.1105,179.341,32.8654,71.8537,159.297,29.0524,71.6077,139.516,24.5272,71.5461,119.516,19.4606,71.4736,100.646,13.6132,71.3893,81.7361,7.23544,71.3478,64.7802,5.5722,71.3877,48.8863,12.0391,71.2874,33.5592,17.3796,71.3171,18.304,21.8958
7,73.8917,286.34,42.3671,74.7496,261.168,42.6415,75.2969,239.572,41.9923,75.7624,216.894,40.4305,76.5801,194.549,38.7691,76.9133,174.307,35.6713,77.5316,152.156,32.8595,78.0663,131.53,29.0943,78.5268,112.22,24.1843,78.8798,92.4622,19.4175,79.4351,72.6769,13.9055,79.9308,55.1311,7.0674,80.429,37.6253,4.57845,80.929,21.66,10.5226,81.2838,6.12809,15.3252
7,73.3976,291.608,42.5341,73.8005,265.722,43.5737,73.6991,244.709,43.1742,74.0298,222.592,40.8859,73.8739,196.65,40.0432,74.3288,174.471,37.6878,74.5367,153.618,35.0286,74.5333,134.649,31.016,74.8409,114.901,26.9177,75.2461,95.3098,21.8294,75.2825,76.8922,16.1312,75.708,58.4024,10.1459,75.779,40.6064,3.31994,76.1293,24.8629,8.36348,76.285,9.7999,13.6641
7,73.4264,299.926,42.2279,73.0942,277.024,42.9114,73.0215,253.792,42.9854,73.1789,232.754,42.1263,73.09,210.486,41.0778,73.2058,189.445,39.0667,73.0988,168.63,36.2551,72.9884,148.2,32.9822,72.8774,129.577,28.7921,72.9234,110.11,24.0471,72.6285,91.6893,18.741,72.6411,72.9058,12.8877,72.4855,54.795,6.50979,72.3775,38.4019,5.29869,72.4636,23.4723,11.022
7,73.3915,291.884,41.1976,73.2884,262.273,42.2192,73.427,238.318,41.3126,73.1082,217.56,39.654,73.0088,193.973,37.8673,72.9105,172.706,35.0757,72.6212,151.801,32.0293,72.6985,130.866,27.8559,72.5806,111.186,22.6228,72.6183,91.1069,17.7655,72.4714,71.3098,11.6085,72.4456,54.1522,19.1042,72.4587,52.4683,4.97189,72.6483,36.0045,7.4759,72.8324,19.823,13.7076
7,73.3949,290.144,43.0297,73.3142,266.833,43.8798,73.4609,242.222,44.5559,73.3713,222.141,43.6688,73.6905,199.091,42.7279,73.7711,178.255,41.1003,74.1971,156.367,38.6083,74.2115,136.524,35.5159,74.37,116.646,31.7176,74.4837,96.9152,27.0701,74.7059,77.0968,22.5935,74.7392,59.0426,16.4774,75.0487,36.2102,8.38838,75.4833,18.8212,3.53451,75.7687,3.17351,9.19198
7,73.1666,301.299,42.2723,72.8429,278.387,42.4341,72.5387,255.075,42.0435,72.4809,231.78,40.7121,72.2047,208.601,39.283,72.1536,186.762,37.162,71.6996,167.687,33.2852,71.4717,146.464,30.0084,71.2541,125.869,25.8721,70.8738,107.062,20.6722,70.9583,87.8524,27.3693,70.6816,87.7,15.3514,70.4919,68.5458,9.24602,70.3062,51.0765,3.00839,70.1562,34.948,9.98763
7,73.4016,293.022,42.3037,73.3152,269.636,42.1708,73.456,244.947,41.4874,73.352,222.65,39.7553,73.2438,199.472,38.1656,73.1194,177.836,33.0146,72.7991,150.399,31.239,72.5124,130.155,27.1417,72.2359,109.883,22.3534,71.9742,89.8201,17.5807,71.5689,70.0666,11.997,71.3244,51.2366,5.4451,71.1701,33.7767,6.29911,70.959,17.1002,11.4836,70.6582,1.76705,15.4821
7,73.3836,287.558,42.6826,73.5446,264.673,42.5321,73.9064,240.465,42.0733,73.7883,219.566,40.5867,73.8779,198.629,38.5551,73.7489,179.499,35.4983,73.9841,157.339,32.7123,74.0073,137.965,28.7612,73.8339,118.918,24.0214,73.98,99.8369,18.6445,73.931,81.2943,12.6632,74.0054,62.9579,6.41057,74.2351,46.4142,5.99067,74.2039,31.0622,11.9733,74.2762,16.4266,16.4906
7,73.4345,302.827,41.7616,73.3574,281.042,42.2363,73.4987,252.616,43.4269,73.3986,229.489,42.9642,73.519,208.567,41.6777,73.8196,187.765,39.6366,74.065,165.616,37.1683,74.0974,146.277,33.8637,74.2789,126.672,30.0038,74.7496,107.12,25.5512,74.983,87.6973,20.5565,75.3133,69.1153,14.8109,75.7135,50.9354,8.68538,75.9205,34.0942,3.6854,76.2418,18.5725,9.76398
